Comisión Nacional del Agua
Subdirección General Técnica
Estación: Cacahoatán
Clave: C07018
Estado: Chiapas
Municipio: Cacahoatán

Fecha, Precipitación(mm), Temperatura Media(ºC), Temperatura Máxima(ºC), Temperatura Mínima(ºC), Evaporación(mm)
1963/09/29,11.00,25.25,30.50,20.00,-
1963/09/30,7.40,25.25,30.50,20.00,-
1963/10/01,56.10,25.25,30.50,20.00,-
1963/10/02,20.50,25.25,30.50,20.00,-
1963/10/03,0.00,24.25,30.50,18.00,-
1963/10/04,24.00,25.00,33.00,17.00,-
1963/10/05,3.40,26.75,33.50,20.00,-
1963/10/06,15.00,26.00,31.50,20.50,-
1963/10/07,13.00,26.00,33.00,19.00,-
1963/10/08,5.80,26.00,31.00,21.00,-
1963/10/09,5.30,25.50,31.00,20.00,-
1963/10/10,31.00,25.25,30.50,20.00,-
1963/10/11,15.50,25.00,30.00,20.00,-
1963/10/12,33.20,24.50,31.00,18.00,-
1963/10/13,9.70,24.75,30.50,19.00,-
1963/10/14,1.50,25.25,31.00,19.50,-
1963/10/15,72.90,25.50,33.00,18.00,-
1963/10/16,0.00,25.00,31.00,19.00,-
1963/10/17,14.00,25.00,31.00,19.00,-
1963/10/18,11.30,25.25,30.50,20.00,-
1963/10/19,15.00,25.50,31.00,20.00,-
1963/10/20,122.00,24.75,30.50,19.00,-
1963/10/21,39.00,25.50,31.00,20.00,-
1963/10/22,17.60,24.50,32.00,17.00,-
1963/10/23,23.00,26.50,32.00,21.00,-
1963/10/24,11.90,25.25,30.50,20.00,-
1963/10/25,27.00,26.50,33.00,20.00,-
1963/10/26,29.00,26.75,33.50,20.00,-
1963/10/27,14.00,25.25,30.50,20.00,-
1963/10/28,33.00,25.50,31.00,20.00,-
1963/10/29,5.00,24.50,30.00,19.00,-
1963/10/30,5.30,24.25,31.00,17.50,-
1963/10/31,27.50,25.50,31.00,20.00,-
1963/11/01,15.70,26.00,32.00,20.00,-
1963/11/02,51.00,27.25,35.00,19.50,-
1963/11/03,12.50,25.50,31.00,20.00,-
1963/11/04,51.50,24.25,30.50,18.00,-
1963/11/05,5.10,25.50,31.00,20.00,-
1963/11/06,3.00,25.50,31.00,20.00,-
1963/11/07,12.00,25.50,31.00,20.00,-
1963/11/08,4.00,24.00,28.00,20.00,-
1963/11/09,46.50,23.50,27.00,20.00,-
1963/11/10,30.50,23.00,25.00,21.00,-
1963/11/11,5.70,25.25,30.50,20.00,-
1963/11/12,0.00,25.50,31.00,20.00,-
1963/11/13,0.20,25.25,30.50,20.00,-
1963/11/14,0.00,24.50,32.00,17.00,-
1963/11/15,0.00,25.25,30.50,20.00,-
1963/11/16,0.00,24.25,32.00,16.50,-
1963/11/17,0.00,25.50,31.00,20.00,-
1963/11/18,0.00,25.50,32.00,19.00,-
1963/11/19,0.00,25.50,32.00,19.00,-
1963/11/20,0.00,26.00,32.00,20.00,-
1963/11/21,0.00,26.00,32.00,20.00,-
1963/11/22,3.50,26.50,33.00,20.00,-
1963/11/23,5.10,25.75,31.50,20.00,-
1963/11/24,0.00,25.00,30.00,20.00,-
1963/11/25,26.40,25.00,30.00,20.00,-
1963/11/26,14.50,24.50,31.00,18.00,-
1963/11/27,0.00,26.00,31.00,21.00,-
1963/11/28,0.00,25.50,32.00,19.00,-
1963/11/29,0.00,24.75,29.50,20.00,-
1963/11/30,0.50,26.00,32.00,20.00,-
1963/12/01,0.00,25.25,30.50,20.00,-
1963/12/02,0.00,24.00,31.00,17.00,-
1963/12/03,0.00,24.00,31.00,17.00,-
1963/12/04,0.00,24.50,33.00,16.00,-
1963/12/05,0.00,24.00,32.00,16.00,-
1963/12/06,0.00,24.50,31.00,18.00,-
1963/12/07,0.00,25.00,32.00,18.00,-
1963/12/08,0.00,25.25,30.50,20.00,-
1963/12/09,0.00,27.00,35.00,19.00,-
1963/12/10,0.00,24.50,31.00,18.00,-
1963/12/11,0.00,24.25,30.50,18.00,-
1963/12/12,0.00,25.50,31.00,20.00,-
1963/12/13,0.00,24.00,32.00,16.00,-
1963/12/14,0.00,25.25,31.50,19.00,-
1963/12/15,0.00,25.00,33.00,17.00,-
1963/12/16,0.00,24.50,31.00,18.00,-
1963/12/17,0.00,24.25,31.50,17.00,-
1963/12/18,0.00,25.00,32.00,18.00,-
1963/12/19,0.00,23.75,30.50,17.00,-
1963/12/20,0.00,24.50,31.00,18.00,-
1963/12/21,0.00,26.25,34.00,18.50,-
1963/12/22,0.00,25.00,31.00,19.00,-
1963/12/23,0.00,24.00,31.00,17.00,-
1963/12/24,0.00,25.50,31.00,20.00,-
1963/12/25,0.00,24.75,31.50,18.00,-
1963/12/26,0.00,24.50,33.00,16.00,-
1963/12/27,0.00,25.00,32.00,18.00,-
1963/12/28,0.00,25.75,31.50,20.00,-
1963/12/29,0.00,25.00,31.00,19.00,-
1963/12/30,0.00,24.00,30.00,18.00,-
1963/12/31,0.00,23.00,31.00,15.00,-
1964/01/01,0.00,25.50,31.00,20.00,-
1964/01/02,0.00,25.25,30.50,20.00,-
1964/01/03,0.00,23.50,29.00,18.00,-
1964/01/04,2.80,24.25,30.50,18.00,-
1964/01/05,0.00,23.75,30.50,17.00,-
1964/01/06,0.00,24.25,31.00,17.50,-
1964/01/07,0.00,23.75,30.50,17.00,-
1964/01/08,0.00,24.50,31.00,18.00,-
1964/01/09,0.00,24.25,31.00,17.50,-
1964/01/10,0.00,24.25,30.50,18.00,-
1964/01/11,0.00,24.00,31.00,17.00,-
1964/01/12,0.00,25.75,31.50,20.00,-
1964/01/13,0.00,24.50,31.50,17.50,-
1964/01/14,0.00,25.50,31.50,19.50,-
1964/01/15,0.00,23.75,29.50,18.00,-
1964/01/16,0.00,25.25,31.50,19.00,-
1964/01/17,0.00,25.00,32.00,18.00,-
1964/01/18,0.00,24.50,30.00,19.00,-
1964/01/19,0.00,23.00,30.00,16.00,-
1964/01/20,0.00,22.75,29.00,16.50,-
1964/01/21,0.00,23.00,28.50,17.50,-
1964/01/22,0.00,24.50,31.00,18.00,-
1964/01/23,0.00,23.00,31.50,14.50,-
1964/01/24,0.00,24.75,30.50,19.00,-
1964/01/25,0.00,24.25,32.00,16.50,-
1964/01/26,0.00,24.75,31.00,18.50,-
1964/01/27,0.00,25.25,32.00,18.50,-
1964/01/28,0.00,24.75,31.50,18.00,-
1964/01/29,0.00,24.25,31.00,17.50,-
1964/01/30,0.00,25.75,32.50,19.00,-
1964/01/31,0.00,25.00,32.00,18.00,-
1964/02/01,0.00,25.00,31.50,18.50,-
1964/02/02,0.00,25.75,32.50,19.00,-
1964/02/03,0.00,24.25,33.00,15.50,-
1964/02/04,0.00,24.50,32.50,16.50,-
1964/02/05,0.00,23.75,32.00,15.50,-
1964/02/06,0.00,23.50,31.50,15.50,-
1964/02/07,0.00,23.50,32.50,14.50,-
1964/02/08,0.00,24.50,32.50,16.50,-
1964/02/09,0.00,25.75,33.00,18.50,-
1964/02/10,12.10,26.00,33.00,19.00,-
1964/02/11,0.00,24.25,30.50,18.00,-
1964/02/12,0.00,25.25,33.00,17.50,-
1964/02/13,0.00,24.75,31.50,18.00,-
1964/02/14,0.00,25.25,32.00,18.50,-
1964/02/15,0.00,24.25,31.50,17.00,-
1964/02/16,0.00,26.00,34.00,18.00,-
1964/02/17,0.00,26.00,34.00,18.00,-
1964/02/18,0.00,25.00,32.00,18.00,-
1964/02/19,12.00,25.00,33.00,17.00,-
1964/02/20,4.00,26.00,32.00,20.00,-
1964/02/21,0.00,26.50,34.00,19.00,-
1964/02/22,0.00,27.00,34.00,20.00,-
1964/02/23,0.00,25.50,33.00,18.00,-
1964/02/24,0.00,27.00,34.00,20.00,-
1964/02/25,0.00,26.50,34.00,19.00,-
1964/02/26,0.00,27.00,35.00,19.00,-
1964/02/27,0.00,26.00,33.00,19.00,-
1964/02/28,0.00,27.00,34.00,20.00,-
1964/02/29,0.00,27.25,34.50,20.00,-
1964/03/01,0.00,26.00,34.00,18.00,-
1964/03/02,0.00,27.00,35.00,19.00,-
1964/03/03,0.00,26.50,33.00,20.00,-
1964/03/04,0.40,26.50,35.00,18.00,-
1964/03/05,0.00,27.50,35.00,20.00,-
1964/03/06,0.00,27.00,35.00,19.00,-
1964/03/07,0.00,27.00,34.00,20.00,-
1964/03/08,0.50,27.00,35.00,19.00,-
1964/03/09,0.50,27.50,35.00,20.00,-
1964/03/10,0.00,26.50,33.00,20.00,-
1964/03/11,0.00,24.50,33.00,16.00,-
1964/03/12,0.00,27.75,35.50,20.00,-
1964/03/13,0.00,27.00,34.00,20.00,-
1964/03/14,0.00,26.25,33.50,19.00,-
1964/03/15,0.00,27.00,34.00,20.00,-
1964/03/16,0.00,27.00,34.00,20.00,-
1964/03/17,12.00,27.50,35.00,20.00,-
1964/03/18,3.90,27.00,34.00,20.00,-
1964/03/19,1.50,27.75,35.50,20.00,-
1964/03/20,0.00,27.00,33.00,21.00,-
1964/03/21,0.00,27.50,35.00,20.00,-
1964/03/22,0.00,27.25,34.50,20.00,-
1964/03/23,0.00,27.00,34.00,20.00,-
1964/03/24,0.00,27.50,35.00,20.00,-
1964/03/25,0.00,27.25,34.50,20.00,-
1964/03/26,0.00,28.00,36.00,20.00,-
1964/03/27,0.00,27.00,34.00,20.00,-
1964/03/28,0.00,27.50,35.00,20.00,-
1964/03/29,0.00,27.50,35.00,20.00,-
1964/03/30,1.00,27.00,35.00,19.00,-
1964/03/31,40.00,26.50,34.00,19.00,-
1964/04/01,1.00,26.00,32.00,20.00,-
1964/04/02,0.00,26.50,33.00,20.00,-
1964/04/03,0.00,26.50,33.00,20.00,-
1964/04/04,0.00,27.00,34.00,20.00,-
1964/04/05,0.00,28.00,35.00,21.00,-
1964/04/06,4.80,27.00,34.00,20.00,-
1964/04/07,5.50,27.25,33.50,21.00,-
1964/04/08,16.00,26.50,32.00,21.00,-
1964/04/09,3.00,28.00,34.00,22.00,-
1964/04/10,3.00,26.00,32.00,20.00,-
1964/04/11,2.50,25.50,31.00,20.00,-
1964/04/12,5.50,26.00,34.00,18.00,-
1964/04/13,7.00,27.00,34.00,20.00,-
1964/04/14,2.20,26.00,32.00,20.00,-
1964/04/15,24.00,26.25,33.50,19.00,-
1964/04/16,1.90,26.00,33.00,19.00,-
1964/04/17,6.80,26.00,33.00,19.00,-
1964/04/18,0.00,25.50,33.00,18.00,-
1964/04/19,0.00,26.75,34.00,19.50,-
1964/04/20,0.00,27.50,35.00,20.00,-
1964/04/21,47.00,27.00,34.00,20.00,-
1964/04/22,7.30,27.50,34.00,21.00,-
1964/04/23,0.80,25.50,31.00,20.00,-
1964/04/24,21.00,27.50,33.00,22.00,-
1964/04/25,47.00,26.50,32.00,21.00,-
1964/04/26,1.90,27.00,33.00,21.00,-
1964/04/27,174.00,26.50,31.00,22.00,-
1964/04/28,10.00,27.25,32.00,22.50,-
1964/04/29,3.00,27.00,33.00,21.00,-
1964/04/30,3.00,26.50,31.00,22.00,-
1964/05/01,27.50,27.50,33.00,22.00,-
1964/05/02,25.00,26.50,31.00,22.00,-
1964/05/03,0.00,27.00,32.00,22.00,-
1964/05/04,57.50,27.00,33.00,21.00,-
1964/05/05,29.90,26.50,33.00,20.00,-
1964/05/06,0.90,26.00,31.00,21.00,-
1964/05/07,4.80,25.50,31.00,20.00,-
1964/05/08,44.50,26.50,33.00,20.00,-
1964/05/09,2.50,25.50,31.00,20.00,-
1964/05/10,0.00,26.50,35.00,18.00,-
1964/05/11,0.00,27.00,34.00,20.00,-
1964/05/12,0.00,26.50,33.00,20.00,-
1964/05/13,0.00,26.50,33.00,20.00,-
1964/05/14,22.00,26.75,33.50,20.00,-
1964/05/15,0.00,27.00,34.00,20.00,-
1964/05/16,30.00,27.50,33.00,22.00,-
1964/05/17,0.00,26.25,32.50,20.00,-
1964/05/18,1.00,26.50,33.00,20.00,-
1964/05/19,23.00,25.50,31.00,20.00,-
1964/05/20,20.00,26.75,33.50,20.00,-
1964/05/21,7.20,24.50,31.00,18.00,-
1964/05/22,0.50,25.50,31.00,20.00,-
1964/05/23,27.80,25.50,31.00,20.00,-
1964/05/24,0.00,26.50,33.00,20.00,-
1964/05/25,25.00,26.50,34.00,19.00,-
1964/05/26,0.30,26.25,30.50,22.00,-
1964/05/27,3.90,26.00,33.00,19.00,-
1964/05/28,29.00,26.00,32.00,20.00,-
1964/05/29,6.50,25.50,31.00,20.00,-
1964/05/30,24.00,25.50,32.00,19.00,-
1964/05/31,23.50,25.25,30.50,20.00,-
1964/06/01,2.00,25.00,30.00,20.00,-
1964/06/02,11.50,24.50,29.00,20.00,-
1964/06/03,10.00,26.50,32.00,21.00,-
1964/06/04,9.50,25.00,30.00,20.00,-
1964/06/05,33.50,25.00,30.00,20.00,-
1964/06/06,30.00,25.25,30.50,20.00,-
1964/06/07,73.00,25.00,30.00,20.00,-
1964/06/08,17.00,25.25,30.50,20.00,-
1964/06/09,3.00,24.25,30.50,18.00,-
1964/06/10,15.50,25.25,30.50,20.00,-
1964/06/11,265.00,24.75,29.00,20.50,-
1964/06/12,14.00,24.50,28.00,21.00,-
1964/06/13,19.00,24.00,28.00,20.00,-
1964/06/14,3.00,25.25,30.50,20.00,-
1964/06/15,2.50,25.00,30.00,20.00,-
1964/06/16,48.00,23.00,26.00,20.00,-
1964/06/17,88.00,24.75,30.50,19.00,-
1964/06/18,2.50,24.50,31.00,18.00,-
1964/06/19,3.80,24.50,30.00,19.00,-
1964/06/20,6.00,25.00,30.00,20.00,-
1964/06/21,25.00,24.25,30.50,18.00,-
1964/06/22,6.20,25.25,30.50,20.00,-
1964/06/23,5.00,25.50,31.00,20.00,-
1964/06/24,59.80,25.50,30.00,21.00,-
1964/06/25,12.00,24.50,29.00,20.00,-
1964/06/26,29.00,25.75,30.50,21.00,-
1964/06/27,4.50,25.50,31.00,20.00,-
1964/06/28,3.50,25.50,31.00,20.00,-
1964/06/29,5.00,25.50,31.00,20.00,-
1964/06/30,5.50,26.00,32.00,20.00,-
1964/07/01,15.00,25.50,31.00,20.00,-
1964/07/02,12.50,25.75,31.50,20.00,-
1964/07/03,67.00,25.25,30.50,20.00,-
1964/07/04,0.00,25.00,31.00,19.00,-
1964/07/05,0.00,25.00,32.00,18.00,-
1964/07/06,4.00,25.75,33.00,18.50,-
1964/07/07,0.50,25.00,32.00,18.00,-
1964/07/08,6.50,26.50,33.00,20.00,-
1964/07/09,5.80,25.00,29.00,21.00,-
1964/07/10,6.50,25.25,30.50,20.00,-
1964/07/11,9.80,25.25,30.50,20.00,-
1964/07/12,1.00,26.00,32.00,20.00,-
1964/07/13,21.00,25.50,31.00,20.00,-
1964/07/14,48.00,24.25,30.50,18.00,-
1964/07/15,48.00,26.00,31.00,21.00,-
1964/07/16,0.00,25.50,31.00,20.00,-
1964/07/17,121.00,25.50,31.00,20.00,-
1964/07/18,29.00,24.25,31.50,17.00,-
1964/07/19,8.00,24.50,31.00,18.00,-
1964/07/20,6.50,26.50,32.00,21.00,-
1964/07/21,63.00,25.25,30.50,20.00,-
1964/07/22,23.00,25.50,31.00,20.00,-
1964/07/23,1.00,24.75,30.50,19.00,-
1964/07/24,75.00,25.50,30.00,21.00,-
1964/07/25,2.20,25.50,30.00,21.00,-
1964/07/26,26.00,25.50,31.00,20.00,-
1964/07/27,58.50,25.50,31.00,20.00,-
1964/07/28,0.00,25.25,31.50,19.00,-
1964/07/29,13.00,25.25,31.00,19.50,-
1964/07/30,16.50,25.50,31.00,20.00,-
1964/07/31,27.00,24.00,30.50,17.50,-
1964/08/01,3.00,25.50,31.00,20.00,-
1964/08/02,4.60,24.50,31.00,18.00,-
1964/08/03,5.00,27.00,34.00,20.00,-
1964/08/04,8.00,25.00,31.00,19.00,-
1964/08/05,63.00,23.75,31.00,16.50,-
1964/08/06,39.00,25.50,32.00,19.00,-
1964/08/07,29.00,26.75,33.50,20.00,-
1964/08/08,0.00,25.50,31.00,20.00,-
1964/08/09,18.00,26.75,33.50,20.00,-
1964/08/10,0.00,26.25,31.50,21.00,-
1964/08/11,0.50,25.75,31.50,20.00,-
1964/08/12,15.00,26.00,31.00,21.00,-
1964/08/13,3.50,25.50,31.00,20.00,-
1964/08/14,16.00,24.75,30.50,19.00,-
1964/08/15,20.00,25.00,30.00,20.00,-
1964/08/16,47.00,25.25,30.50,20.00,-
1964/08/17,74.00,24.00,31.00,17.00,-
1964/08/18,0.00,24.25,30.50,18.00,-
1964/08/19,27.00,23.75,30.50,17.00,-
1964/08/20,0.00,25.50,31.00,20.00,-
1964/08/21,1.50,26.00,32.00,20.00,-
1964/08/22,2.60,25.25,32.50,18.00,-
1964/08/23,0.30,26.50,33.00,20.00,-
1964/08/24,31.50,25.75,31.50,20.00,-
1964/08/25,18.00,26.25,32.50,20.00,-
1964/08/26,82.00,26.50,33.00,20.00,-
1964/08/27,2.00,24.25,31.00,17.50,-
1964/08/28,14.50,25.25,30.00,20.50,-
1964/08/29,45.80,25.50,31.00,20.00,-
1964/08/30,69.00,25.50,32.00,19.00,-
1964/08/31,13.00,25.75,30.50,21.00,-
1964/09/01,16.00,26.50,33.00,20.00,-
1964/09/02,2.90,25.00,31.00,19.00,-
1964/09/03,10.00,25.00,31.00,19.00,-
1964/09/04,47.00,25.75,31.50,20.00,-
1964/09/05,46.00,25.50,31.00,20.00,-
1964/09/06,47.00,25.50,31.00,20.00,-
1964/09/07,21.00,26.00,32.00,20.00,-
1964/09/08,60.00,25.25,30.50,20.00,-
1964/09/09,5.00,24.75,30.50,19.00,-
1964/09/10,80.00,24.50,31.00,18.00,-
1964/09/11,1.80,25.50,31.00,20.00,-
1964/09/12,0.00,25.00,32.00,18.00,-
1964/09/13,1.50,25.25,30.50,20.00,-
1964/09/14,0.00,27.00,34.00,20.00,-
1964/09/15,23.00,26.00,32.00,20.00,-
1964/09/16,1.00,25.00,31.00,19.00,-
1964/09/17,1.80,26.00,32.00,20.00,-
1964/09/18,0.70,25.50,31.00,20.00,-
1964/09/19,13.00,25.50,31.00,20.00,-
1964/09/20,29.00,25.75,31.50,20.00,-
1964/09/21,29.00,26.00,32.00,20.00,-
1964/09/22,29.50,25.00,31.00,19.00,-
1964/09/23,31.00,25.50,31.00,20.00,-
1964/09/24,37.00,25.75,31.50,20.00,-
1964/09/25,7.00,26.00,31.00,21.00,-
1964/09/26,104.00,25.50,31.00,20.00,-
1964/09/27,47.50,25.25,30.50,20.00,-
1964/09/28,48.00,25.75,31.50,20.00,-
1964/09/29,0.00,25.25,30.50,20.00,-
1964/09/30,16.90,24.00,31.00,17.00,-
1964/10/01,65.00,25.25,30.50,20.00,-
1964/10/02,10.50,25.75,31.50,20.00,-
1964/10/03,5.00,26.00,32.00,20.00,-
1964/10/04,53.00,25.25,31.50,19.00,-
1964/10/05,0.80,26.50,33.00,20.00,-
1964/10/06,65.40,25.50,31.00,20.00,-
1964/10/07,0.20,25.25,30.50,20.00,-
1964/10/08,127.00,25.00,31.00,19.00,-
1964/10/09,9.80,25.25,30.50,20.00,-
1964/10/10,63.00,25.25,30.50,20.00,-
1964/10/11,27.00,24.75,30.50,19.00,-
1964/10/12,37.50,27.00,34.00,20.00,-
1964/10/13,34.00,25.25,30.50,20.00,-
1964/10/14,4.20,25.00,30.00,20.00,-
1964/10/15,19.00,25.50,31.00,20.00,-
1964/10/16,1.90,24.25,30.50,18.00,-
1964/10/17,23.50,24.75,30.50,19.00,-
1964/10/18,48.00,24.50,30.00,19.00,-
1964/10/19,8.50,25.00,30.00,20.00,-
1964/10/20,1.00,25.00,30.00,20.00,-
1964/10/21,0.00,23.25,30.50,16.00,-
1964/10/22,14.50,24.75,30.50,19.00,-
1964/10/23,65.00,24.25,30.50,18.00,-
1964/10/24,1.90,24.00,30.00,18.00,-
1964/10/25,16.50,24.25,31.00,17.50,-
1964/10/26,0.00,25.00,31.00,19.00,-
1964/10/27,38.00,25.50,31.00,20.00,-
1964/10/28,20.00,25.00,30.00,20.00,-
1964/10/29,2.00,24.75,30.50,19.00,-
1964/10/30,0.00,24.00,31.00,17.00,-
1964/10/31,90.50,24.25,30.50,18.00,-
1964/11/01,0.00,24.00,31.00,17.00,-
1964/11/02,0.00,23.75,30.50,17.00,-
1964/11/03,9.80,24.50,31.00,18.00,-
1964/11/04,1.90,23.75,30.50,17.00,-
1964/11/05,0.00,26.00,34.00,18.00,-
1964/11/06,2.50,23.25,30.50,16.00,-
1964/11/07,0.00,24.00,31.00,17.00,-
1964/11/08,0.00,25.25,30.50,20.00,-
1964/11/09,1.00,25.50,32.00,19.00,-
1964/11/10,38.50,26.00,32.00,20.00,-
1964/11/11,2.00,25.50,32.00,19.00,-
1964/11/12,0.00,25.50,31.00,20.00,-
1964/11/13,0.00,24.75,31.50,18.00,-
1964/11/14,20.00,25.50,31.00,20.00,-
1964/11/15,0.00,25.25,30.50,20.00,-
1964/11/16,0.00,24.50,31.00,18.00,-
1964/11/17,76.00,25.50,31.00,20.00,-
1964/11/18,0.00,24.25,30.50,18.00,-
1964/11/19,8.50,25.25,30.50,20.00,-
1964/11/20,0.00,25.00,32.00,18.00,-
1964/11/21,0.00,25.50,31.00,20.00,-
1964/11/22,0.00,25.50,31.00,20.00,-
1964/11/23,0.00,26.00,32.00,20.00,-
1964/11/24,60.00,24.50,31.00,18.00,-
1964/11/25,3.80,24.00,31.00,17.00,-
1964/11/26,1.40,25.00,32.00,18.00,-
1964/11/27,0.00,25.50,31.00,20.00,-
1964/11/28,15.00,23.50,30.50,16.50,-
1964/11/29,0.00,24.75,31.50,18.00,-
1964/11/30,1.20,23.75,30.50,17.00,-
1964/12/01,0.00,24.25,30.50,18.00,-
1964/12/02,0.00,24.00,31.00,17.00,-
1964/12/03,0.00,24.25,30.50,18.00,-
1964/12/04,0.00,23.25,30.50,16.00,-
1964/12/05,0.00,25.50,33.00,18.00,-
1964/12/06,0.00,25.25,30.50,20.00,-
1964/12/07,0.50,24.00,31.00,17.00,-
1964/12/08,1.00,24.00,31.00,17.00,-
1964/12/09,15.00,26.00,32.00,20.00,-
1964/12/10,3.00,23.75,30.50,17.00,-
1964/12/11,0.00,25.50,33.00,18.00,-
1964/12/12,0.00,24.25,30.50,18.00,-
1964/12/13,14.00,24.25,30.50,18.00,-
1964/12/14,0.00,25.50,31.00,20.00,-
1964/12/15,0.00,24.00,31.00,17.00,-
1964/12/16,9.50,25.25,30.50,20.00,-
1964/12/17,0.00,23.75,30.50,17.00,-
1964/12/18,0.00,24.00,30.50,17.50,-
1964/12/19,0.00,22.75,30.50,15.00,-
1964/12/20,0.00,23.25,30.00,16.50,-
1964/12/21,0.00,23.50,30.00,17.00,-
1964/12/22,0.00,23.25,30.00,16.50,-
1964/12/23,1.00,23.75,30.50,17.00,-
1964/12/24,0.00,24.25,30.50,18.00,-
1964/12/25,0.00,23.00,29.00,17.00,-
1964/12/26,0.00,23.00,29.50,16.50,-
1964/12/27,0.00,24.25,30.50,18.00,-
1964/12/28,0.00,23.50,29.00,18.00,-
1964/12/29,0.00,23.50,30.00,17.00,-
1964/12/30,0.00,23.75,30.50,17.00,-
1964/12/31,0.00,24.00,30.50,17.50,-
1965/01/01,0.00,24.25,30.50,18.00,-
1965/01/02,11.00,24.00,31.00,17.00,-
1965/01/03,0.00,22.75,30.50,15.00,-
1965/01/04,0.00,22.50,30.00,15.00,-
1965/01/05,0.00,23.75,30.50,17.00,-
1965/01/06,0.00,24.00,31.00,17.00,-
1965/01/07,0.00,23.00,30.00,16.00,-
1965/01/08,0.00,23.75,30.50,17.00,-
1965/01/09,0.00,23.50,29.00,18.00,-
1965/01/10,0.00,24.00,30.00,18.00,-
1965/01/11,0.00,23.00,30.00,16.00,-
1965/01/12,0.00,23.00,29.00,17.00,-
1965/01/13,0.00,23.25,30.50,16.00,-
1965/01/14,0.00,24.50,31.00,18.00,-
1965/01/15,0.00,24.50,32.00,17.00,-
1965/01/16,0.00,25.00,33.00,17.00,-
1965/01/17,0.00,23.50,31.00,16.00,-
1965/01/18,0.00,23.25,31.50,15.00,-
1965/01/19,0.00,24.00,30.00,18.00,-
1965/01/20,0.00,22.50,31.00,14.00,-
1965/01/21,0.00,23.50,31.00,16.00,-
1965/01/22,0.00,25.00,31.00,19.00,-
1965/01/23,0.00,25.00,30.00,20.00,-
1965/01/24,0.00,25.00,33.00,17.00,-
1965/01/25,0.00,24.50,31.00,18.00,-
1965/01/26,0.00,24.50,32.00,17.00,-
1965/01/27,0.00,24.50,33.00,16.00,-
1965/01/28,36.00,24.50,31.00,18.00,-
1965/01/29,34.00,24.75,30.50,19.00,-
1965/01/30,0.00,25.00,30.00,20.00,-
1965/01/31,0.00,23.25,30.50,16.00,-
1965/02/01,0.00,22.25,30.50,14.00,-
1965/02/02,0.00,23.75,30.50,17.00,-
1965/02/03,0.00,25.00,32.00,18.00,-
1965/02/04,0.00,25.00,32.00,18.00,-
1965/02/05,0.00,26.00,34.00,18.00,-
1965/02/06,0.00,24.50,31.00,18.00,-
1965/02/07,0.00,25.50,33.00,18.00,-
1965/02/08,0.00,26.00,34.00,18.00,-
1965/02/09,1.00,26.50,34.00,19.00,-
1965/02/10,0.00,25.50,33.00,18.00,-
1965/02/11,0.80,25.00,32.00,18.00,-
1965/02/12,0.60,24.00,31.00,17.00,-
1965/02/13,0.00,25.00,32.00,18.00,-
1965/02/14,0.00,26.00,34.00,18.00,-
1965/02/15,0.00,25.50,34.00,17.00,-
1965/02/16,0.00,25.50,34.00,17.00,-
1965/02/17,0.00,25.00,34.00,16.00,-
1965/02/18,9.80,26.50,34.00,19.00,-
1965/02/19,0.00,24.50,31.00,18.00,-
1965/02/20,0.00,26.00,34.00,18.00,-
1965/02/21,0.00,26.25,34.50,18.00,-
1965/02/22,0.00,26.50,33.00,20.00,-
1965/02/23,0.00,26.00,34.00,18.00,-
1965/02/24,0.00,26.00,34.00,18.00,-
1965/02/25,0.00,27.50,35.00,20.00,-
1965/02/26,0.00,25.00,34.00,16.00,-
1965/02/27,0.00,24.75,32.50,17.00,-
1965/02/28,5.00,25.50,33.00,18.00,-
1965/03/01,0.00,25.00,34.00,16.00,-
1965/03/02,0.00,24.50,31.00,18.00,-
1965/03/03,0.00,24.00,35.00,13.00,-
1965/03/04,0.00,24.50,34.00,15.00,-
1965/03/05,0.00,26.50,35.00,18.00,-
1965/03/06,0.00,25.00,32.00,18.00,-
1965/03/07,10.00,25.50,33.00,18.00,-
1965/03/08,0.00,24.75,32.00,17.50,-
1965/03/09,0.00,26.00,34.00,18.00,-
1965/03/10,0.00,26.00,33.00,19.00,-
1965/03/11,0.00,27.25,34.50,20.00,-
1965/03/12,0.00,25.50,33.00,18.00,-
1965/03/13,0.00,25.50,33.00,18.00,-
1965/03/14,0.00,26.00,32.00,20.00,-
1965/03/15,0.00,26.25,34.50,18.00,-
1965/03/16,0.00,26.75,33.50,20.00,-
1965/03/17,0.60,26.75,35.50,18.00,-
1965/03/18,0.00,26.25,32.50,20.00,-
1965/03/19,0.00,26.50,35.00,18.00,-
1965/03/20,2.00,26.50,35.00,18.00,-
1965/03/21,0.00,25.75,33.50,18.00,-
1965/03/22,0.00,27.00,34.00,20.00,-
1965/03/23,0.00,24.25,33.50,15.00,-
1965/03/24,0.00,26.50,35.00,18.00,-
1965/03/25,0.00,26.75,33.50,20.00,-
1965/03/26,0.00,27.00,34.00,20.00,-
1965/03/27,0.00,27.50,35.00,20.00,-
1965/03/28,0.00,26.75,33.50,20.00,-
1965/03/29,3.00,26.50,32.00,21.00,-
1965/03/30,0.00,25.50,31.00,20.00,-
1965/03/31,72.00,25.50,32.00,19.00,-
1965/04/01,0.00,26.25,31.50,21.00,-
1965/04/02,1.80,26.25,34.50,18.00,-
1965/04/03,0.00,26.00,34.00,18.00,-
1965/04/04,0.90,26.00,32.00,20.00,-
